order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method,channel,marketing_source,delivery_days,returned,review_score,segment,city,category
O00659,C0392,P032,2025-09-16,2,756.36,0.26,1512.72,1119.41,Carte,App,Référencement payant,8.0,0,4.0,Professionnel,Montréal,Laptop
O00660,C0111,P013,2024-05-28,5,61.14,0.01,305.7,302.64,Mobile Money,Web,Référencement payant,2.0,0,5.0,Professionnel,Port-au-Prince,Livre
O00661,C0082,P014,2025-05-10,4,120.86,0.06,483.44,454.43,Mobile Money,Web,Email,1.0,0,5.0,Professionnel,Cap-Haïtien,Cours
O00662,C0048,P051,2024-10-26,3,51.59,0.23,154.77,119.17,Mobile Money,App,Partenariat,11.0,0,5.0,Professionnel,,Accessoire
O00663,C0204,P047,2024-01-29,3,122.9,0.06,368.7,346.58,Virement,Web,Email,3.0,0,4.0,Étudiant,Jacmel,Cours
O00664,C0244,P005,2024-11-13,4,1123.49,0.26,4493.96,3325.53,Carte,Web,Organique,9.0,0,4.0,Professionnel,,Laptop
O00665,C0460,P052,2024-01-21,1,1932.53,0.13,1932.53,1681.3,Virement,App,Partenariat,9.0,0,5.0,Étudiant,Abidjan,Laptop
O00666,C0233,P029,2024-12-06,5,26.81,0.08,134.05,123.33,Mobile Money,Boutique,Réseaux sociaux,3.0,0,4.0,Professionnel,Gonaïves,Livre
O00667,C0086,P009,2025-02-03,2,157.91,0.12,315.82,277.92,Virement,Web,Référencement payant,2.0,0,5.0,Étudiant,Jacmel,Cours
O00668,C0350,P055,2025-01-07,1,1771.15,0.09,1771.15,1611.75,Carte,Web,Référencement payant,14.0,0,5.0,Étudiant,Port-au-Prince,Laptop
O00669,C0031,P021,2024-07-21,3,151.84,0.17,455.52,378.08,Mobile Money,Web,Réseaux sociaux,3.0,0,5.0,Professionnel,Saint-Marc,Cours
O00670,C0173,P020,2025-07-02,5,1817.26,0.18,9086.3,7450.77,Virement,Web,Organique,7.0,0,4.0,Étudiant,Port-au-Prince,Laptop
O00671,C0327,P009,2025-03-02,4,157.91,0.02,631.64,619.01,Carte,App,Référencement payant,3.0,0,4.0,Professionnel,Port-au-Prince,Cours
O00672,C0127,P054,2024-07-01,2,1341.69,0.06,2683.38,2522.38,Carte,App,Partenariat,3.0,0,5.0,Étudiant,Dakar,Laptop
O00673,C0298,P018,2024-11-06,2,52.97,0.07,105.94,98.52,Mobile Money,Web,Partenariat,1.0,0,,Étudiant,Les Cayes,Cours
O00674,C0227,P036,2024-03-18,3,130.05,0.03,390.15,378.45,Mobile Money,App,Email,3.0,0,4.0,Étudiant,Jérémie,Accessoire
O00675,C0477,P015,2025-10-22,2,215.62,0.17,431.24,357.93,Virement,Web,Organique,3.0,0,4.0,Professionnel,Jacmel,Cloud
O00676,C0144,P054,2025-06-22,5,1341.69,0.1,6708.45,6037.6,Mobile Money,Web,Réseaux sociaux,2.0,0,5.0,Étudiant,Port-au-Prince,Laptop
O00677,C0454,P048,2024-07-24,2,74.61,0.08,149.22,137.28,Cash,Boutique,Référencement payant,5.0,0,5.0,Indépendant,Les Cayes,Cours
O00678,C0313,P031,2025-04-27,2,165.54,0.05,331.08,314.53,Mobile Money,Web,Réseaux sociaux,3.0,0,5.0,Étudiant,Port-au-Prince,Cours
O00679,C0375,P021,2025-04-30,1,151.84,0.05,151.84,144.25,Mobile Money,Web,Référencement payant,2.0,0,4.0,Indépendant,Les Cayes,Cours
O00680,C0085,P040,2025-03-11,4,141.14,0.18,564.56,462.94,Virement,App,Réseaux sociaux,1.0,0,3.0,Indépendant,Port-au-Prince,Cloud
O00681,C0010,P030,2024-02-08,1,408.53,0.17,408.53,339.08,Mobile Money,Web,Organique,3.0,0,4.0,Étudiant,,Cloud
O00682,C0366,P057,2025-09-20,5,55.74,0.22,278.7,217.39,Carte,Web,Email,2.0,0,5.0,Étudiant,Gonaïves,Cours
O00683,C0241,P041,2025-11-14,5,46.48,0.18,232.4,190.57,Carte,Web,Email,0.0,0,3.0,Étudiant,Port-au-Prince,Livre
O00684,C0155,P002,2025-11-27,1,1058.14,0.16,1058.14,888.84,Mobile Money,Web,Email,13.0,0,4.0,Étudiant,Gonaïves,Laptop
O00685,C0449,P050,2025-12-02,1,24.97,0.12,24.97,21.97,Mobile Money,Web,Organique,3.0,0,5.0,Étudiant,Paris,Livre
O00686,C0164,P012,2025-10-26,5,74.3,0.25,371.5,278.62,Mobile Money,Web,Partenariat,0.0,0,4.0,Entreprise,Port-au-Prince,Livre
O00687,C0217,P019,2025-06-12,1,121.48,0.16,121.48,102.04,Mobile Money,Web,Réseaux sociaux,2.0,0,4.0,Professionnel,Les Cayes,Cours
O00688,C0363,P027,2024-02-10,3,1016.89,0.01,3050.67,3020.16,Virement,Web,Référencement payant,13.0,0,4.0,Indépendant,Santo Domingo,Laptop
O00689,C0482,P013,2024-11-28,5,61.14,0.17,305.7,253.73,Carte,App,Email,3.0,0,4.0,Professionnel,Paris,Livre
O00690,C0450,P057,2024-06-24,1,55.74,0.18,55.74,45.71,Mobile Money,App,Réseaux sociaux,0.0,0,5.0,Professionnel,Port-au-Prince,Cours
O00691,C0327,P059,2024-06-06,4,108.25,0.03,433.0,420.01,Mobile Money,App,Référencement payant,3.0,1,5.0,Professionnel,Port-au-Prince,Cours
O00692,C0056,P010,2025-08-16,2,28.28,0.02,56.56,55.43,Carte,App,Email,3.0,0,5.0,Professionnel,Cap-Haïtien,Livre
O00693,C0055,P020,2025-08-03,3,1817.26,0.13,5451.78,4743.05,Mobile Money,App,Réseaux sociaux,11.0,0,4.0,Étudiant,Paris,Laptop
O00694,C0347,P023,2025-01-08,5,132.18,0.2,660.9,528.72,Mobile Money,Web,Email,2.0,0,4.0,Étudiant,Saint-Marc,Logiciel
O00695,C0255,P041,2025-06-10,4,46.48,0.12,185.92,163.61,Virement,Web,Organique,0.0,0,4.0,Professionnel,Port-au-Prince,Livre
O00696,C0067,P036,2024-04-02,2,130.05,0.14,260.1,223.69,Mobile Money,Web,Direct,2.0,0,3.0,Professionnel,Hinche,Accessoire
O00697,C0348,P041,2024-06-07,5,46.48,0.12,232.4,204.51,Carte,Web,Réseaux sociaux,1.0,0,5.0,Étudiant,Kinshasa,Livre
O00698,C0472,P002,2025-09-07,3,1058.14,0.05,3174.42,3015.7,Mobile Money,Boutique,Organique,15.0,0,4.0,Professionnel,Port-au-Prince,Laptop
O00699,C0033,P031,2024-11-18,1,165.54,0.14,165.54,142.36,Virement,Web,Référencement payant,3.0,0,5.0,Professionnel,Port-au-Prince,Cours
O00700,C0413,P013,2025-01-25,2,61.14,0.22,122.28,95.38,Mobile Money,App,Organique,2.0,0,4.0,Étudiant,Cap-Haïtien,Livre
O00701,C0173,P014,2024-11-26,2,120.86,0.08,241.72,222.38,Carte,Web,Direct,2.0,0,4.0,Étudiant,Port-au-Prince,Cours
O00702,C0199,P047,2024-05-24,4,122.9,0.04,491.6,471.94,Cash,Web,Réseaux sociaux,3.0,0,5.0,Professionnel,Port-au-Prince,Cours
O00703,C0359,P009,2025-08-13,5,157.91,0.02,789.55,773.76,Carte,Web,Organique,6.0,0,3.0,Étudiant,Gonaïves,Cours
O00704,C0124,P002,2025-06-26,1,1058.14,0.14,1058.14,910.0,Carte,Web,Organique,14.0,0,5.0,Étudiant,Paris,Laptop
O00705,C0079,P030,2025-05-03,4,408.53,0.05,1634.12,1552.41,Mobile Money,Web,Organique,1.0,0,4.0,Entreprise,Port-au-Prince,Cloud
O00706,C0482,P045,2024-09-09,5,349.73,0.3,1748.65,1224.06,Mobile Money,App,Organique,0.0,0,4.0,Professionnel,Paris,Cloud
O00707,C0175,P031,2025-04-04,5,165.54,0.15,827.7,703.54,Virement,Web,Organique,2.0,0,5.0,Indépendant,Saint-Marc,Cours
O00708,C0085,P010,2025-11-12,4,28.28,0.07,113.12,105.2,Carte,App,Réseaux sociaux,3.0,0,4.0,Indépendant,Port-au-Prince,Livre
O00709,C0345,P047,2025-04-09,2,122.9,0.06,245.8,231.05,Mobile Money,Boutique,Réseaux sociaux,3.0,0,5.0,Indépendant,,Cours
O00710,C0109,P023,2024-12-19,1,132.18,0.0,132.18,132.18,Mobile Money,Web,Réseaux sociaux,0.0,0,4.0,Professionnel,Gonaïves,Logiciel
O00711,C0388,P043,2024-07-12,5,119.53,0.01,597.65,591.67,Virement,Boutique,Organique,,0,5.0,Professionnel,Gonaïves,Cours
O00712,C0036,P013,2025-01-08,3,61.14,0.22,183.42,143.07,Virement,Web,Organique,0.0,0,4.0,Étudiant,Hinche,Livre
O00713,C0260,P055,2024-09-22,2,1771.15,0.15,3542.3,3010.96,Mobile Money,Web,Organique,2.0,0,4.0,Étudiant,Cap-Haïtien,Laptop
O00714,C0202,P018,2025-03-13,4,52.97,0.03,211.88,205.52,Carte,Web,Organique,1.0,0,4.0,Entreprise,Port-au-Prince,Cours
O00715,C0479,P059,2024-02-02,4,108.25,0.06,433.0,407.02,Carte,App,Réseaux sociaux,0.0,0,4.0,Étudiant,Les Cayes,Cours
O00716,C0261,P023,2024-05-15,5,132.18,0.03,660.9,641.07,Cash,Web,Organique,0.0,0,4.0,Professionnel,Port-au-Prince,Logiciel
O00717,C0463,P044,2025-07-16,5,238.63,0.02,1193.15,1169.29,Mobile Money,App,Réseaux sociaux,3.0,0,,Indépendant,Port-au-Prince,Logiciel
O00718,C0125,P031,2024-09-29,5,165.54,0.17,827.7,686.99,Mobile Money,App,Direct,2.0,0,4.0,Étudiant,Port-au-Prince,Cours
O00719,C0237,P005,2024-11-05,1,1123.49,0.23,1123.49,865.09,Virement,Web,Organique,6.0,0,5.0,Étudiant,Les Cayes,Laptop
O00720,C0407,P006,2025-01-23,1,75.23,0.16,75.23,63.19,Virement,App,Organique,10.0,0,5.0,Indépendant,Les Cayes,Accessoire
O00721,C0081,P025,2024-11-09,2,95.45,0.14,190.9,164.17,Mobile Money,App,Email,1.0,0,5.0,Indépendant,Paris,Cours
O00722,C0464,P012,2025-06-26,4,74.3,0.09,297.2,270.45,Virement,Web,Réseaux sociaux,0.0,0,5.0,Entreprise,Paris,Livre
O00723,C0387,P037,2024-06-24,3,120.19,0.08,360.57,331.72,Carte,Web,Organique,7.0,0,5.0,Étudiant,Paris,Cours
O00724,C0339,P009,2025-06-26,5,157.91,0.02,789.55,773.76,Mobile Money,Web,Référencement payant,3.0,0,5.0,Étudiant,Gonaïves,Cours
O00725,C0122,P036,2024-05-29,5,130.05,0.01,650.25,643.75,Cash,Web,Référencement payant,4.0,0,5.0,Professionnel,Port-au-Prince,Accessoire
O00726,C0410,P013,2024-09-21,5,61.14,0.28,305.7,220.1,Carte,App,Direct,1.0,0,5.0,Entreprise,Santo Domingo,Livre
O00727,C0422,P011,2025-02-24,1,41.85,0.06,41.85,39.34,Carte,Web,Direct,4.0,0,4.0,Entreprise,Port-au-Prince,Cours
O00728,C0147,P023,2025-09-25,4,132.18,0.18,528.72,433.55,Mobile Money,Web,Email,3.0,0,5.0,Entreprise,Saint-Marc,Logiciel
O00729,C0294,P035,2024-06-15,5,52.24,0.02,261.2,255.98,Mobile Money,App,Référencement payant,0.0,1,4.0,Professionnel,Montréal,Livre
O00730,C0031,P024,2025-02-23,5,133.87,0.14,669.35,575.64,Carte,App,Réseaux sociaux,0.0,0,4.0,Professionnel,Saint-Marc,Cours
O00731,C0198,P021,2024-02-15,2,151.84,0.13,303.68,264.2,Carte,Boutique,Partenariat,0.0,0,5.0,Professionnel,Santo Domingo,Cours
O00732,C0076,P021,2024-02-23,4,151.84,0.0,607.36,607.36,Carte,Web,Email,0.0,0,5.0,Étudiant,Gonaïves,Cours
O00733,C0279,P021,2025-07-02,3,151.84,0.0,455.52,455.52,Carte,App,Réseaux sociaux,3.0,0,4.0,Étudiant,Port-au-Prince,Cours
O00734,C0275,P025,2025-05-29,1,95.45,0.04,95.45,91.63,Virement,Web,Organique,1.0,0,5.0,Étudiant,Gonaïves,Cours
O00735,C0267,P051,2024-09-26,2,51.59,0.25,103.18,77.39,Mobile Money,App,Email,8.0,0,4.0,Étudiant,Santo Domingo,Accessoire
O00736,C0339,P035,2025-03-21,2,52.24,0.1,104.48,94.03,Mobile Money,Web,Email,1.0,0,4.0,Étudiant,Gonaïves,Livre
O00737,C0463,P026,2024-09-28,5,95.37,0.15,476.85,405.32,Carte,Web,Partenariat,3.0,0,5.0,Indépendant,Port-au-Prince,Accessoire
O00738,C0099,P045,2024-07-17,1,349.73,0.14,349.73,300.77,Mobile Money,Boutique,Organique,2.0,0,4.0,Indépendant,Cap-Haïtien,Cloud
O00739,C0108,P032,2024-11-04,1,756.36,0.19,756.36,612.65,Carte,App,Partenariat,11.0,0,4.0,Professionnel,Jérémie,Laptop
O00740,C0108,P057,2024-08-10,3,55.74,0.13,167.22,145.48,Virement,App,Organique,3.0,0,5.0,Professionnel,Jérémie,Cours
O00741,C0465,P034,2025-08-05,3,294.16,0.14,882.48,758.93,Cash,Web,Email,0.0,0,3.0,Indépendant,Santo Domingo,Logiciel
O00742,C0047,P013,2024-10-21,3,61.14,0.1,183.42,165.08,Mobile Money,App,Réseaux sociaux,2.0,0,,Professionnel,Port-au-Prince,Livre
O00743,C0016,P034,2024-08-17,1,294.16,0.17,294.16,244.15,Cash,Web,Réseaux sociaux,1.0,1,5.0,Étudiant,Gonaïves,Logiciel
O00744,C0081,P047,2025-01-18,3,122.9,0.1,368.7,331.83,Carte,Web,Réseaux sociaux,1.0,0,5.0,Indépendant,Paris,Cours
O00745,C0385,P013,2025-06-25,5,61.14,0.06,305.7,287.36,Carte,Web,Organique,0.0,0,3.0,Indépendant,Gonaïves,Livre
O00746,C0290,P013,2024-07-14,1,61.14,0.02,61.14,59.92,Mobile Money,Web,Organique,0.0,0,5.0,Indépendant,Kinshasa,Livre
O00747,C0460,P036,2025-11-02,4,130.05,0.28,520.2,374.54,Carte,Web,Partenariat,10.0,0,4.0,Étudiant,Abidjan,Accessoire
O00748,C0103,P054,2024-11-27,1,1341.69,0.08,1341.69,1234.35,Cash,App,Organique,10.0,0,4.0,Indépendant,Montréal,Laptop
O00749,C0198,P021,2025-04-17,2,151.84,0.1,303.68,273.31,Carte,Web,Référencement payant,3.0,0,4.0,Professionnel,Santo Domingo,Cours
O00750,C0278,P031,2025-11-15,5,165.54,0.07,827.7,769.76,Mobile Money,App,Référencement payant,0.0,0,4.0,Étudiant,Cap-Haïtien,Cours
O00751,C0037,P040,2024-11-04,2,141.14,0.17,282.28,234.29,Carte,Boutique,Organique,3.0,0,4.0,Professionnel,Fort-Liberté,Cloud
O00752,C0460,P040,2024-05-22,3,141.14,0.14,423.42,364.14,Carte,Web,Partenariat,0.0,0,4.0,Étudiant,Abidjan,Cloud
O00753,C0403,P009,2025-06-18,2,157.91,0.05,315.82,300.03,Mobile Money,App,Référencement payant,,0,5.0,Étudiant,Port-au-Prince,Cours
O00754,C0072,P024,2024-01-05,4,133.87,0.06,535.48,503.35,Cash,Web,Référencement payant,7.0,0,4.0,Étudiant,Les Cayes,Cours
O00755,C0422,P060,2024-11-23,3,813.91,0.06,2441.73,2295.23,Mobile Money,Boutique,Partenariat,10.0,0,5.0,Entreprise,Port-au-Prince,Laptop
O00756,C0225,P054,2025-12-01,3,1341.69,0.14,4025.07,3461.56,Mobile Money,Web,Email,9.0,0,5.0,Entreprise,Jérémie,Laptop
O00757,C0169,P047,2024-10-23,5,122.9,0.25,614.5,460.88,Carte,Web,Direct,3.0,0,4.0,Étudiant,Abidjan,Cours
O00758,C0474,P002,2025-05-04,3,1058.14,0.0,3174.42,3174.42,Carte,Web,Organique,14.0,0,5.0,Professionnel,Santo Domingo,Laptop
O00759,C0260,P026,2025-01-10,3,95.37,0.08,286.11,263.22,Carte,Boutique,Organique,12.0,0,3.0,Étudiant,Cap-Haïtien,Accessoire
O00760,C0114,P004,2024-06-02,5,91.27,0.03,456.35,442.66,Virement,Web,Référencement payant,8.0,0,4.0,Étudiant,Abidjan,Accessoire
O00761,C0405,P019,2024-08-15,3,121.48,0.13,364.44,317.06,Carte,App,Organique,2.0,0,4.0,Professionnel,Dakar,Cours
O00762,C0358,P052,2025-01-09,5,1932.53,0.09,9662.65,8793.01,Carte,Web,Email,11.0,0,5.0,Étudiant,Port-au-Prince,Laptop
O00763,C0097,P024,2024-03-15,4,133.87,0.07,535.48,498.0,Mobile Money,App,Réseaux sociaux,4.0,0,3.0,Étudiant,Port-au-Prince,Cours
O00764,C0339,P011,2024-10-23,5,41.85,0.24,209.25,159.03,Mobile Money,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Gonaïves,Cours
O00765,C0315,P044,2024-10-23,3,238.63,0.27,715.89,522.6,Carte,Web,Partenariat,0.0,0,5.0,Étudiant,Dakar,Logiciel
O00766,C0138,P046,2025-08-19,3,125.59,0.14,376.77,324.02,Carte,Web,Organique,2.0,0,4.0,Entreprise,Paris,Cours
O00767,C0216,P040,2024-03-29,1,141.14,0.1,141.14,127.03,Mobile Money,Web,Organique,2.0,0,4.0,Étudiant,Kinshasa,Cloud
O00768,C0420,P049,2025-08-25,1,308.72,0.13,308.72,268.59,Mobile Money,App,Email,2.0,0,5.0,Étudiant,Montréal,Logiciel
O00769,C0088,P043,2024-10-20,1,119.53,0.07,119.53,111.16,Carte,App,Référencement payant,10.0,0,4.0,Étudiant,Santo Domingo,Cours
O00770,C0362,P039,2025-04-10,4,179.66,0.14,718.64,618.03,Mobile Money,Web,Partenariat,1.0,0,5.0,Indépendant,Jérémie,Cours
O00771,C0416,P054,2025-02-02,2,1341.69,0.15,2683.38,2280.87,Carte,Web,Organique,10.0,0,5.0,Entreprise,Jacmel,Laptop
O00772,C0469,P020,2024-08-02,2,1817.26,0.02,3634.52,3561.83,Virement,Web,Partenariat,5.0,0,5.0,Professionnel,Montréal,Laptop
O00773,C0163,P028,2025-10-27,4,26.12,0.22,104.48,81.49,Cash,App,Email,10.0,0,4.0,Entreprise,Port-au-Prince,Accessoire
O00774,C0134,P034,2024-06-09,2,294.16,0.05,588.32,558.9,Carte,App,Partenariat,3.0,0,3.0,Professionnel,Port-au-Prince,Logiciel
O00775,C0468,P041,2024-01-26,1,46.48,0.06,46.48,43.69,Mobile Money,App,Organique,0.0,0,5.0,Professionnel,Jacmel,Livre
O00776,C0232,P029,2025-06-20,3,26.81,0.07,80.43,74.8,Carte,App,Réseaux sociaux,2.0,0,4.0,Indépendant,Cap-Haïtien,Livre
O00777,C0285,P027,2025-03-20,3,1016.89,0.03,3050.67,2959.15,Virement,Web,Email,9.0,0,3.0,Professionnel,Montréal,Laptop
O00778,C0257,P010,2025-09-28,1,28.28,0.11,28.28,25.17,Mobile Money,Web,Email,0.0,0,4.0,Professionnel,Les Cayes,Livre
O00779,C0258,P039,2024-11-23,2,179.66,0.19,359.32,291.05,Mobile Money,App,Organique,3.0,0,,Professionnel,Port-au-Prince,Cours
O00780,C0313,P008,2024-01-13,2,68.48,0.06,136.96,128.74,Carte,Web,Email,3.0,0,5.0,Étudiant,Port-au-Prince,Logiciel
O00781,C0212,P029,2024-01-15,4,26.81,0.24,107.24,81.5,Carte,Web,Email,1.0,0,3.0,Indépendant,Hinche,Livre
O00782,C0197,P025,2024-11-05,2,95.45,0.24,190.9,145.08,Mobile Money,Web,Réseaux sociaux,2.0,0,,Indépendant,Port-au-Prince,Cours
O00783,C0201,P047,2024-06-27,1,122.9,0.08,122.9,113.07,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Indépendant,Port-au-Prince,Cours
O00784,C0329,P029,2025-10-21,2,26.81,0.17,53.62,44.5,Virement,App,Organique,3.0,1,4.0,Étudiant,Port-au-Prince,Livre
O00785,C0409,P001,2024-03-25,3,1681.08,0.18,5043.24,4135.46,Virement,Boutique,Partenariat,11.0,0,4.0,Indépendant,Jacmel,Laptop
O00786,C0278,P031,2025-09-21,4,165.54,0.09,662.16,602.57,Mobile Money,Web,Email,3.0,0,5.0,Étudiant,Cap-Haïtien,Cours
O00787,C0339,P013,2024-06-04,1,61.14,0.01,61.14,60.53,Mobile Money,Web,Email,2.0,0,4.0,Étudiant,Gonaïves,Livre
O00788,C0207,P023,2024-03-26,5,132.18,0.02,660.9,647.68,Virement,Web,Direct,3.0,1,3.0,Indépendant,Kinshasa,Logiciel
O00789,C0387,P018,2024-07-15,2,52.97,0.17,105.94,87.93,Virement,App,Email,8.0,0,3.0,Étudiant,Paris,Cours
O00790,C0197,P010,2024-04-13,2,28.28,0.12,56.56,49.77,Virement,Web,Organique,0.0,0,4.0,Indépendant,Port-au-Prince,Livre
O00791,C0211,P057,2024-10-13,1,55.74,0.09,55.74,50.72,Cash,Boutique,Email,,0,5.0,Professionnel,Port-au-Prince,Cours
O00792,C0028,P016,2024-08-24,2,1572.54,0.12,3145.08,2767.67,Carte,Web,Direct,7.0,0,5.0,Professionnel,Santo Domingo,Laptop
O00793,C0131,P031,2025-01-13,3,165.54,0.17,496.62,412.19,Mobile Money,App,Organique,9.0,0,3.0,Étudiant,Port-au-Prince,Cours
O00794,C0370,P050,2025-01-19,4,24.97,0.13,99.88,86.9,Mobile Money,App,Email,0.0,0,4.0,Indépendant,Montréal,Livre
O00795,C0044,P022,2024-01-01,4,50.57,0.2,202.28,161.82,Carte,Web,Organique,7.0,0,4.0,Indépendant,Port-au-Prince,Livre
O00796,C0112,P057,2024-03-30,3,55.74,0.16,167.22,140.46,Mobile Money,App,Partenariat,3.0,0,4.0,Professionnel,Jacmel,Cours
O00797,C0389,P025,2024-04-25,1,95.45,0.04,95.45,91.63,Mobile Money,Web,Email,1.0,0,3.0,Étudiant,Port-au-Prince,Cours
O00798,C0437,P057,2024-05-19,2,55.74,0.11,111.48,99.22,Mobile Money,App,Direct,2.0,0,5.0,Professionnel,Gonaïves,Cours
O00799,C0208,P028,2024-03-07,4,26.12,0.03,104.48,101.35,Carte,App,Email,12.0,1,5.0,Entreprise,Les Cayes,Accessoire
O00800,C0204,P001,2024-08-12,4,1681.08,0.17,6724.32,5581.19,Mobile Money,App,Organique,3.0,0,3.0,Étudiant,Jacmel,Laptop
O00801,C0255,P053,2025-01-28,3,325.9,0.07,977.7,909.26,Mobile Money,Web,Réseaux sociaux,0.0,0,4.0,Professionnel,Port-au-Prince,Cloud
O00802,C0386,P052,2024-08-08,3,1932.53,0.13,5797.59,5043.9,Mobile Money,Boutique,Direct,7.0,0,4.0,Étudiant,Port-au-Prince,Laptop
O00803,C0235,P058,2024-08-23,3,222.36,0.04,667.08,640.4,Carte,Boutique,Organique,1.0,0,4.0,Indépendant,Jacmel,Cloud
O00804,C0087,P008,2024-12-01,5,68.48,0.11,342.4,304.74,Mobile Money,App,Organique,5.0,0,,Étudiant,Les Cayes,Logiciel
O00805,C0216,P051,2025-01-27,3,51.59,0.24,154.77,117.63,Carte,Boutique,Référencement payant,3.0,0,4.0,Étudiant,Kinshasa,Accessoire
O00806,C0128,P021,2024-08-24,3,151.84,0.06,455.52,428.19,Carte,Web,Réseaux sociaux,0.0,0,4.0,Étudiant,Saint-Marc,Cours
O00807,C0342,P051,2024-06-07,2,51.59,0.15,103.18,87.7,Carte,Web,Organique,6.0,0,4.0,Étudiant,,Accessoire
O00808,C0072,P058,2024-10-19,3,222.36,0.1,667.08,600.37,Virement,Web,Organique,2.0,0,4.0,Étudiant,Les Cayes,Cloud
O00809,C0305,P012,2024-01-18,4,74.3,0.18,297.2,243.7,Carte,Web,Réseaux sociaux,3.0,0,5.0,Professionnel,Port-au-Prince,Livre
O00810,C0065,P023,2024-12-18,5,132.18,0.06,660.9,621.25,Mobile Money,Web,Email,2.0,0,5.0,Étudiant,Paris,Logiciel
O00811,C0487,P017,2025-11-04,4,108.73,0.21,434.92,343.59,Virement,App,Réseaux sociaux,0.0,0,5.0,Entreprise,Abidjan,Logiciel
O00812,C0321,P019,2024-10-11,4,121.48,0.14,485.92,417.89,Mobile Money,Web,Réseaux sociaux,2.0,0,4.0,Indépendant,Port-au-Prince,Cours
O00813,C0070,P036,2024-03-18,4,130.05,0.11,520.2,462.98,Virement,Web,Partenariat,13.0,0,5.0,Étudiant,Port-au-Prince,Accessoire
O00814,C0480,P025,2025-05-20,1,95.45,0.09,95.45,86.86,Carte,App,Organique,3.0,0,4.0,Professionnel,Jérémie,Cours
O00815,C0287,P040,2024-03-31,2,141.14,0.11,282.28,251.23,Carte,App,Référencement payant,2.0,0,4.0,Professionnel,Les Cayes,Cloud
O00816,C0304,P041,2024-05-18,2,46.48,0.02,92.96,91.1,Carte,Boutique,Réseaux sociaux,1.0,0,4.0,Professionnel,Port-au-Prince,Livre
O00817,C0032,P013,2024-04-14,4,61.14,0.07,244.56,227.44,Mobile Money,Web,Réseaux sociaux,0.0,0,4.0,Étudiant,Montréal,Livre
O00818,C0094,P003,2025-09-23,4,40.16,0.25,160.64,120.48,Cash,App,Email,1.0,0,5.0,Professionnel,Les Cayes,Livre
O00819,C0404,P045,2025-12-02,1,349.73,0.05,349.73,332.24,Mobile Money,Web,Référencement payant,2.0,0,5.0,Professionnel,Montréal,Cloud
O00820,C0234,P011,2025-02-11,1,41.85,0.02,41.85,41.01,Mobile Money,Web,Direct,1.0,0,5.0,Étudiant,Paris,Cours
O00821,C0309,P012,2025-03-17,3,74.3,0.04,222.9,213.98,Carte,App,Organique,1.0,0,4.0,Étudiant,Paris,Livre
O00822,C0494,P037,2025-04-06,5,120.19,0.14,600.95,516.82,Cash,Web,Organique,0.0,0,5.0,Professionnel,Port-au-Prince,Cours
O00823,C0215,P016,2025-03-12,1,1572.54,0.1,1572.54,1415.29,Mobile Money,App,Réseaux sociaux,8.0,0,4.0,Indépendant,Port-au-Prince,Laptop
O00824,C0191,P012,2025-01-24,5,74.3,0.22,371.5,289.77,Carte,Web,Email,3.0,0,5.0,Professionnel,Saint-Marc,Livre
O00825,C0402,P019,2025-12-06,1,121.48,0.14,121.48,104.47,Cash,Web,Organique,1.0,0,5.0,Professionnel,Montréal,Cours
O00826,C0034,P032,2025-06-08,2,756.36,0.16,1512.72,1270.68,Mobile Money,Web,Partenariat,4.0,0,3.0,Professionnel,Paris,Laptop
O00827,C0228,P051,2024-03-04,4,51.59,0.16,206.36,173.34,Carte,Web,Référencement payant,6.0,1,4.0,Indépendant,Cap-Haïtien,Accessoire
O00828,C0428,P060,2024-10-07,4,813.91,0.14,3255.64,2799.85,Carte,Web,Réseaux sociaux,6.0,0,4.0,Étudiant,Abidjan,Laptop
O00829,C0114,P044,2025-11-27,5,238.63,0.06,1193.15,1121.56,Carte,Web,Réseaux sociaux,3.0,0,5.0,Étudiant,Abidjan,Logiciel
O00830,C0153,P054,2024-10-15,1,1341.69,0.24,1341.69,1019.68,Virement,Web,Organique,9.0,0,3.0,Professionnel,Gonaïves,Laptop
O00831,C0237,P032,2024-05-25,1,756.36,0.17,756.36,627.78,Mobile Money,App,Email,7.0,0,5.0,Étudiant,Les Cayes,Laptop
O00832,C0038,P025,2025-09-12,3,95.45,0.11,286.35,254.85,Cash,Web,Email,2.0,0,4.0,Professionnel,Port-au-Prince,Cours
O00833,C0036,P050,2025-03-21,3,24.97,0.06,74.91,70.42,Carte,App,Partenariat,5.0,0,5.0,Étudiant,Hinche,Livre
O00834,C0126,P019,2025-02-06,2,121.48,0.16,242.96,204.09,Mobile Money,App,Réseaux sociaux,2.0,0,3.0,Professionnel,Jacmel,Cours
O00835,C0449,P049,2024-10-27,4,308.72,0.05,1234.88,1173.14,Mobile Money,Web,Organique,1.0,0,5.0,Étudiant,Paris,Logiciel
O00836,C0111,P060,2024-03-29,2,813.91,0.14,1627.82,1399.93,Mobile Money,Web,Organique,13.0,1,,Professionnel,Port-au-Prince,Laptop
