order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method,channel,marketing_source,delivery_days,returned,review_score,segment,city,category,net_calc,amount_diff
O00564,C0374,P025,2024-01-20,1,95.45,0.24,95.45,72.54,Cash,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Port-au-Prince,Cours,72.542,-0.001999999999995339
O00565,C0126,P010,2024-02-21,1,28.28,0.1,28.28,25.45,Cash,Web,Organique,1.0,0,4.0,Professionnel,Jacmel,Livre,25.452,-0.0020000000000024443
O00566,C0252,P042,2025-02-26,4,68.31,0.13,273.24,237.72,Mobile Money,Web,Réseaux sociaux,2.0,0,4.0,Étudiant,Paris,Cloud,237.71880000000002,0.0011999999999829924
O00567,C0432,P026,2025-11-06,3,95.37,0.15,286.11,243.19,Carte,App,Réseaux sociaux,4.0,0,5.0,Indépendant,Cap-Haïtien,Accessoire,243.1935,-0.003500000000002501
O00568,C0048,P044,2024-12-27,2,238.63,0.11,477.26,424.76,Carte,Web,Organique,1.0,0,3.0,Professionnel,Unknown,Logiciel,424.7614,-0.0013999999999896318
O00569,C0192,P028,2024-11-14,1,26.12,0.18,26.12,21.42,Virement,App,Direct,12.0,1,4.0,Professionnel,Port-au-Prince,Accessoire,21.418400000000002,0.0015999999999998238
O00570,C0473,P043,2024-03-04,3,119.53,0.14,358.59,308.39,Cash,Web,Email,0.0,0,5.0,Étudiant,Abidjan,Cours,308.38739999999996,0.0026000000000294676
O00571,C0100,P044,2025-04-27,4,238.63,0.13,954.52,830.43,Virement,Web,Partenariat,0.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,830.4324,-0.0024000000000796717
O00572,C0159,P010,2024-02-09,2,28.28,0.14,56.56,48.64,Carte,Web,Direct,1.0,0,4.357446808510638,Professionnel,Les Cayes,Livre,48.641600000000004,-0.0016000000000033765
O00573,C0234,P027,2025-08-24,3,1016.89,0.03,3050.67,2959.15,Carte,Web,Direct,13.0,1,4.0,Étudiant,Paris,Laptop,2959.1499,0.00010000000020227162
O00574,C0345,P045,2025-08-06,2,349.73,0.12,699.46,615.52,Mobile Money,App,Référencement payant,1.0,0,4.0,Indépendant,Unknown,Cloud,615.5248,-0.004800000000045657
O00575,C0128,P036,2025-12-09,5,130.05,0.13,650.25,565.72,Carte,Web,Réseaux sociaux,3.0,0,5.0,Étudiant,Saint-Marc,Accessoire,565.7175,0.0025000000000545697
O00576,C0397,P014,2024-07-22,4,120.86,0.05,483.44,459.27,Carte,App,Partenariat,2.0,0,5.0,Professionnel,Port-au-Prince,Cours,459.268,0.0020000000000095497
O00577,C0118,P050,2024-04-25,2,24.97,0.16,49.94,41.95,Carte,App,Email,2.0,0,4.357446808510638,Indépendant,Dakar,Livre,41.9496,0.0004000000000061732
O00578,C0185,P012,2024-08-02,3,74.3,0.05,222.9,211.76,Carte,Web,Organique,6.0,0,5.0,Indépendant,Port-au-Prince,Livre,211.755,0.0049999999999954525
O00579,C0287,P060,2025-07-25,5,813.91,0.04,4069.55,3906.77,Carte,App,Réseaux sociaux,15.0,1,4.0,Professionnel,Les Cayes,Laptop,3906.768,0.0019999999999527063
O00580,C0007,P043,2024-06-05,2,119.53,0.16,239.06,200.81,Mobile Money,Boutique,Réseaux sociaux,0.0,0,5.0,Professionnel,Port-au-Prince,Cours,200.8104,-0.0003999999999848569
O00581,C0384,P020,2025-09-26,1,1817.26,0.15,1817.26,1544.67,Carte,Web,Réseaux sociaux,13.0,0,4.0,Professionnel,Abidjan,Laptop,1544.671,-0.0009999999999763531
O00582,C0335,P012,2024-04-20,2,74.3,0.07,148.6,138.2,Mobile Money,Boutique,Référencement payant,0.0,0,5.0,Entreprise,Port-au-Prince,Livre,138.19799999999998,0.0020000000000095497
O00583,C0418,P055,2024-02-04,4,1771.15,0.07,7084.6,6588.68,Mobile Money,Web,Réseaux sociaux,5.0,0,5.0,Étudiant,Saint-Marc,Laptop,6588.678,0.0020000000004074536
O00584,C0138,P032,2024-06-05,5,756.36,0.16,3781.8,3176.71,Cash,App,Organique,14.0,0,5.0,Entreprise,Paris,Laptop,3176.712,-0.0019999999999527063
O00585,C0199,P049,2025-06-23,2,308.72,0.08,617.44,568.04,Mobile Money,Web,Organique,2.0,0,4.0,Professionnel,Port-au-Prince,Logiciel,568.0448000000001,-0.0048000000001593435
O00586,C0450,P050,2025-03-06,1,24.97,0.12,24.97,21.97,Mobile Money,App,Partenariat,3.0,0,5.0,Professionnel,Port-au-Prince,Livre,21.973599999999998,-0.0035999999999987153
O00587,C0034,P005,2024-09-10,1,1123.49,0.16,1123.49,943.73,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Professionnel,Paris,Laptop,943.7316,-0.0015999999999394277
O00588,C0246,P042,2025-04-14,3,68.31,0.11,204.93,182.39,Mobile Money,Boutique,Réseaux sociaux,7.0,0,5.0,Étudiant,Port-au-Prince,Cloud,182.3877,0.002299999999991087
O00589,C0242,P021,2025-04-08,1,151.84,0.17,151.84,126.03,Mobile Money,Boutique,Référencement payant,3.0,0,5.0,Étudiant,Jérémie,Cours,126.0272,0.0028000000000076852
O00590,C0224,P055,2025-01-31,1,1771.15,0.24,1771.15,1346.07,Mobile Money,Web,Partenariat,15.0,0,4.0,Professionnel,Gonaïves,Laptop,1346.074,-0.004000000000132786
O00591,C0217,P014,2025-01-02,4,120.86,0.18,483.44,396.42,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Professionnel,Les Cayes,Cours,396.42080000000004,-0.0008000000000265572
O00592,C0374,P003,2024-03-13,5,40.16,0.17,200.8,166.66,Mobile Money,Web,Email,0.0,0,5.0,Étudiant,Port-au-Prince,Livre,166.664,-0.003999999999990678
O00593,C0099,P040,2024-07-04,2,141.14,0.09,282.28,256.87,Carte,Web,Organique,2.0,0,4.0,Indépendant,Cap-Haïtien,Cloud,256.8748,-0.004799999999988813
O00594,C0446,P034,2025-01-12,3,294.16,0.1,882.48,794.23,Carte,Web,Direct,3.0,0,5.0,Étudiant,Cap-Haïtien,Logiciel,794.2320000000001,-0.002000000000066393
O00595,C0449,P034,2024-04-06,3,294.16,0.05,882.48,838.36,Carte,Boutique,Email,1.0,0,4.0,Étudiant,Paris,Logiciel,838.356,0.004000000000019099
O00596,C0090,P016,2024-12-06,4,1572.54,0.11,6290.16,5598.24,Mobile Money,App,Référencement payant,21.0,0,4.0,Professionnel,Fort-Liberté,Laptop,5598.2424,-0.0024000000003070454
O00597,C0488,P030,2024-03-24,5,408.53,0.03,2042.65,1981.37,Mobile Money,Web,Organique,2.0,0,4.0,Étudiant,Dakar,Cloud,1981.3705,-0.0005000000001018634
O00598,C0132,P058,2025-07-16,5,222.36,0.11,1111.8,989.5,Mobile Money,Boutique,Email,2.0,0,5.0,Indépendant,Abidjan,Cloud,989.502,-0.0019999999999527063
O00599,C0026,P046,2024-03-14,2,125.59,0.07,251.18,233.6,Carte,App,Réseaux sociaux,7.0,0,5.0,Professionnel,Port-au-Prince,Cours,233.5974,0.002600000000001046
O00600,C0200,P060,2024-03-07,5,813.91,0.1,4069.55,3662.6,Carte,Web,Réseaux sociaux,10.0,0,4.0,Étudiant,Dakar,Laptop,3662.5950000000003,0.004999999999654392
O00601,C0398,P020,2025-04-01,1,1817.26,0.0,1817.26,1817.26,Carte,Web,Référencement payant,5.0,0,5.0,Étudiant,Port-au-Prince,Laptop,1817.26,0.0
O00602,C0423,P053,2024-06-06,5,325.9,0.15,1629.5,1385.08,Mobile Money,App,Référencement payant,1.0,0,4.0,Étudiant,Santo Domingo,Cloud,1385.075,0.004999999999881766
O00603,C0323,P023,2024-09-08,1,132.18,0.25,132.18,99.14,Carte,App,Réseaux sociaux,3.0,0,4.0,Étudiant,Gonaïves,Logiciel,99.135,0.0049999999999954525
O00604,C0406,P057,2024-08-12,1,55.74,0.03,55.74,54.07,Carte,Web,Partenariat,1.0,0,5.0,Professionnel,Santo Domingo,Cours,54.0678,0.002200000000001978
O00605,C0131,P052,2024-06-03,1,1932.53,0.08,1932.53,1777.93,Carte,Web,Organique,9.0,1,5.0,Étudiant,Port-au-Prince,Laptop,1777.9276,0.0024000000000796717
O00606,C0440,P010,2025-06-28,1,28.28,0.09,28.28,25.73,Mobile Money,Web,Email,2.0,0,5.0,Indépendant,Montréal,Livre,25.734800000000003,-0.004800000000003024
O00607,C0318,P059,2025-05-09,3,108.25,0.11,324.75,289.03,Carte,Web,Organique,3.0,0,4.0,Entreprise,Cap-Haïtien,Cours,289.02750000000003,0.002499999999940883
O00608,C0067,P037,2024-06-19,4,120.19,0.09,480.76,437.49,Mobile Money,Web,Organique,1.0,0,4.0,Professionnel,Hinche,Cours,437.4916,-0.001599999999996271
O00609,C0065,P047,2025-05-06,4,122.9,0.01,491.6,486.68,Mobile Money,Web,Partenariat,3.0,0,4.0,Étudiant,Paris,Cours,486.684,-0.004000000000019099
O00610,C0134,P035,2025-05-25,1,52.24,0.16,52.24,43.88,Cash,Web,Organique,2.0,0,4.0,Professionnel,Port-au-Prince,Livre,43.8816,-0.001599999999996271
O00611,C0035,P014,2025-01-20,2,120.86,0.06,241.72,227.22,Mobile Money,App,Direct,0.0,0,4.0,Professionnel,Dakar,Cours,227.21679999999998,0.003200000000020964
O00612,C0142,P060,2025-02-17,1,813.91,0.01,813.91,805.77,Carte,Web,Réseaux sociaux,7.0,0,4.0,Indépendant,Paris,Laptop,805.7709,-0.0009000000000014552
O00613,C0497,P007,2025-10-30,1,308.43,0.18,308.43,252.91,Carte,Web,Référencement payant,1.0,0,4.0,Professionnel,Port-au-Prince,Logiciel,252.91260000000003,-0.0026000000000294676
O00614,C0121,P049,2024-11-20,4,308.72,0.08,1234.88,1136.09,Mobile Money,Web,Organique,1.0,0,4.0,Entreprise,Paris,Logiciel,1136.0896000000002,0.0003999999996722181
O00615,C0319,P013,2024-10-02,4,61.14,0.27,244.56,178.53,Carte,Boutique,Email,2.0,0,5.0,Professionnel,Port-au-Prince,Livre,178.5288,0.0012000000000114142
O00616,C0489,P048,2025-01-20,2,74.61,0.15,149.22,126.84,Cash,Web,Direct,2.0,0,5.0,Professionnel,Dakar,Cours,126.83699999999999,0.0030000000000143245
O00617,C0127,P026,2025-08-20,2,95.37,0.07,190.74,177.39,Mobile Money,Web,Email,4.0,0,4.0,Étudiant,Dakar,Accessoire,177.38819999999998,0.0018000000000029104
O00618,C0349,P015,2025-05-22,5,215.62,0.1,1078.1,970.29,Carte,Web,Réseaux sociaux,0.0,0,4.357446808510638,Étudiant,Port-au-Prince,Cloud,970.29,0.0
O00619,C0226,P015,2024-02-23,3,215.62,0.01,646.86,640.39,Carte,App,Référencement payant,3.0,0,4.0,Étudiant,Paris,Cloud,640.3914,-0.0013999999999896318
O00620,C0143,P020,2024-11-24,2,1817.26,0.08,3634.52,3343.76,Virement,Web,Référencement payant,2.0,0,4.0,Professionnel,Abidjan,Laptop,3343.7584,0.0016000000000531145
O00621,C0476,P055,2025-06-12,5,1771.15,0.18,8855.75,7261.72,Cash,Web,Organique,13.0,0,4.0,Étudiant,Santo Domingo,Laptop,7261.715,0.005000000000109139
O00622,C0329,P047,2024-06-09,1,122.9,0.12,122.9,108.15,Virement,App,Email,2.0,0,5.0,Étudiant,Port-au-Prince,Cours,108.152,-0.001999999999995339
O00623,C0220,P041,2025-12-07,2,46.48,0.08,92.96,85.52,Carte,App,Email,2.0,0,5.0,Étudiant,Port-au-Prince,Livre,85.5232,-0.003200000000006753
O00624,C0407,P038,2025-07-31,4,98.38,0.04,393.52,377.78,Mobile Money,Web,Référencement payant,0.0,0,4.0,Indépendant,Les Cayes,Cours,377.77919999999995,0.0008000000000265572
O00625,C0451,P026,2025-08-28,3,95.37,0.13,286.11,248.92,Carte,Web,Réseaux sociaux,4.0,1,5.0,Professionnel,Port-au-Prince,Accessoire,248.91570000000002,0.004299999999972215
O00626,C0391,P055,2024-02-28,1,1771.15,0.05,1771.15,1682.59,Carte,Boutique,Réseaux sociaux,13.0,0,3.0,Étudiant,Jérémie,Laptop,1682.5925,-0.0025000000000545697
O00627,C0435,P017,2025-02-18,5,108.73,0.03,543.65,527.34,Mobile Money,Boutique,Direct,3.0,0,5.0,Professionnel,Kinshasa,Logiciel,527.3405,-0.0004999999999881766
O00628,C0162,P057,2025-01-12,2,55.74,0.03,111.48,108.14,Cash,App,Email,2.0,0,3.0,Entreprise,Port-au-Prince,Cours,108.1356,0.004400000000003956
O00629,C0173,P023,2025-03-24,4,132.18,0.13,528.72,459.99,Mobile Money,App,Réseaux sociaux,0.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,459.9864,0.0036000000000058208
O00630,C0117,P021,2025-08-30,2,151.84,0.12,303.68,267.24,Mobile Money,App,Direct,0.0,0,4.0,Étudiant,Cap-Haïtien,Cours,267.2384,0.001599999999996271
O00631,C0349,P029,2024-09-09,4,26.81,0.08,107.24,98.66,Carte,Boutique,Organique,6.0,0,3.0,Étudiant,Port-au-Prince,Livre,98.6608,-0.0007999999999981355
O00632,C0402,P045,2025-01-16,5,349.73,0.15,1748.65,1486.35,Carte,Web,Réseaux sociaux,2.0,0,5.0,Professionnel,Montréal,Cloud,1486.3525,-0.0025000000000545697
O00633,C0331,P043,2025-04-30,4,119.53,0.11,478.12,425.53,Carte,Boutique,Référencement payant,0.0,0,5.0,Étudiant,Port-au-Prince,Cours,425.52680000000004,0.0031999999999356987
O00634,C0300,P047,2025-06-22,5,122.9,0.1,614.5,553.05,Virement,App,Référencement payant,3.0,0,5.0,Indépendant,Gonaïves,Cours,553.0500000000001,-1.1368683772161603e-13
O00635,C0386,P006,2025-07-04,3,75.23,0.12,225.69,198.61,Carte,App,Direct,8.0,0,5.0,Étudiant,Port-au-Prince,Accessoire,198.6072,0.0028000000000076852
O00636,C0091,P010,2024-08-28,1,28.28,0.03,28.28,27.43,Mobile Money,Web,Email,2.0,0,5.0,Indépendant,Cap-Haïtien,Livre,27.4316,-0.0015999999999998238
O00637,C0183,P051,2025-12-14,3,51.59,0.13,154.77,134.65,Carte,Web,Réseaux sociaux,5.0,0,5.0,Indépendant,Abidjan,Accessoire,134.6499,0.00010000000000331966
O00638,C0354,P059,2024-01-07,3,108.25,0.11,324.75,289.03,Mobile Money,App,Réseaux sociaux,3.0,0,5.0,Professionnel,Unknown,Cours,289.02750000000003,0.002499999999940883
O00639,C0027,P008,2024-12-18,4,68.48,0.11,273.92,243.79,Carte,App,Organique,2.0,0,5.0,Étudiant,Port-au-Prince,Logiciel,243.7888,0.0011999999999829924
O00640,C0456,P055,2025-03-11,2,1771.15,0.04,3542.3,3400.61,Carte,Web,Direct,4.0,0,4.0,Entreprise,Cap-Haïtien,Laptop,3400.608,0.0019999999999527063
O00641,C0086,P016,2024-02-13,4,1572.54,0.12,6290.16,5535.34,Mobile Money,App,Organique,10.0,0,5.0,Étudiant,Jacmel,Laptop,5535.3408,-0.0007999999997991836
O00642,C0394,P059,2024-11-18,3,108.25,0.1,324.75,292.28,Mobile Money,Web,Email,0.0,0,4.0,Indépendant,Dakar,Cours,292.27500000000003,0.004999999999938609
O00643,C0309,P060,2025-03-02,4,813.91,0.01,3255.64,3223.08,Cash,Web,Réseaux sociaux,12.0,0,4.0,Étudiant,Paris,Laptop,3223.0836,-0.0036000000000058208
O00644,C0424,P039,2025-03-10,3,179.66,0.05,538.98,512.03,Carte,App,Organique,3.0,0,5.0,Professionnel,Mirebalais,Cours,512.031,-0.0009999999999763531
O00645,C0388,P012,2024-03-26,2,74.3,0.16,148.6,124.82,Mobile Money,App,Organique,1.0,0,3.0,Professionnel,Gonaïves,Livre,124.82399999999998,-0.003999999999990678
O00646,C0258,P048,2024-07-17,2,74.61,0.07,149.22,138.77,Virement,Web,Email,0.0,0,5.0,Professionnel,Port-au-Prince,Cours,138.7746,-0.004599999999982174
O00647,C0379,P007,2024-06-24,5,308.43,0.16,1542.15,1295.41,Carte,Web,Organique,3.0,0,4.0,Étudiant,Montréal,Logiciel,1295.406,0.004000000000132786
O00648,C0174,P021,2025-04-02,1,151.84,0.09,151.84,138.17,Virement,Web,Direct,2.0,0,4.0,Indépendant,Port-au-Prince,Cours,138.17440000000002,-0.004400000000032378
O00649,C0292,P039,2024-08-23,2,179.66,0.09,359.32,326.98,Cash,App,Direct,2.0,0,4.0,Professionnel,Paris,Cours,326.9812,-0.0011999999999829924
O00650,C0458,P005,2025-02-12,3,1123.49,0.0,3370.47,3370.47,Virement,Boutique,Organique,11.0,0,4.0,Étudiant,Port-au-Prince,Laptop,3370.47,0.0
O00651,C0043,P024,2025-06-06,1,133.87,0.11,133.87,119.14,Mobile Money,App,Partenariat,2.0,0,5.0,Étudiant,Port-au-Prince,Cours,119.1443,-0.004300000000000637
O00652,C0178,P048,2025-07-24,5,74.61,0.02,373.05,365.59,Mobile Money,App,Réseaux sociaux,3.0,0,5.0,Étudiant,Jérémie,Cours,365.589,0.0009999999999763531
O00653,C0009,P006,2024-05-11,2,75.23,0.09,150.46,136.92,Mobile Money,Web,Organique,11.0,0,5.0,Professionnel,Saint-Marc,Accessoire,136.9186,0.0013999999999896318
O00654,C0268,P023,2025-10-08,2,132.18,0.15,264.36,224.71,Mobile Money,Web,Réseaux sociaux,1.0,0,3.0,Professionnel,Paris,Logiciel,224.70600000000002,0.003999999999990678
O00655,C0392,P001,2024-04-28,2,1681.08,0.07,3362.16,3126.81,Cash,App,Partenariat,13.0,0,5.0,Professionnel,Montréal,Laptop,3126.8088,0.0012000000001535227
O00656,C0020,P040,2024-01-16,1,141.14,0.22,141.14,110.09,Carte,Web,Email,3.0,0,4.0,Entreprise,Les Cayes,Cloud,110.08919999999999,0.0008000000000123464
O00657,C0275,P005,2024-02-02,4,1123.49,0.0,4493.96,4493.96,Mobile Money,Web,Organique,14.0,0,5.0,Étudiant,Gonaïves,Laptop,4493.96,0.0
O00658,C0208,P017,2024-05-23,3,108.73,0.05,326.19,309.88,Mobile Money,Web,Référencement payant,0.0,0,5.0,Entreprise,Les Cayes,Logiciel,309.8805,-0.0004999999999881766
O00659,C0392,P032,2025-09-16,2,756.36,0.26,1512.72,1119.41,Carte,App,Référencement payant,8.0,0,4.0,Professionnel,Montréal,Laptop,1119.4128,-0.0027999999999792635
O00660,C0111,P013,2024-05-28,5,61.14,0.01,305.7,302.64,Mobile Money,Web,Référencement payant,2.0,0,5.0,Professionnel,Port-au-Prince,Livre,302.643,-0.002999999999985903
O00661,C0082,P014,2025-05-10,4,120.86,0.06,483.44,454.43,Mobile Money,Web,Email,1.0,0,5.0,Professionnel,Cap-Haïtien,Cours,454.43359999999996,-0.0035999999999489773
O00662,C0048,P051,2024-10-26,3,51.59,0.23,154.77,119.17,Mobile Money,App,Partenariat,11.0,0,5.0,Professionnel,Unknown,Accessoire,119.17290000000001,-0.002900000000011005
O00663,C0204,P047,2024-01-29,3,122.9,0.06,368.7,346.58,Virement,Web,Email,3.0,0,4.0,Étudiant,Jacmel,Cours,346.578,0.0020000000000095497
O00664,C0244,P005,2024-11-13,4,1123.49,0.26,4493.96,3325.53,Carte,Web,Organique,9.0,0,4.0,Professionnel,Unknown,Laptop,3325.5304,-0.0003999999998995918
O00665,C0460,P052,2024-01-21,1,1932.53,0.13,1932.53,1681.3,Virement,App,Partenariat,9.0,0,5.0,Étudiant,Abidjan,Laptop,1681.3011,-0.001099999999951251
O00666,C0233,P029,2024-12-06,5,26.81,0.08,134.05,123.33,Mobile Money,Boutique,Réseaux sociaux,3.0,0,4.0,Professionnel,Gonaïves,Livre,123.32600000000002,0.003999999999976467
O00667,C0086,P009,2025-02-03,2,157.91,0.12,315.82,277.92,Virement,Web,Référencement payant,2.0,0,5.0,Étudiant,Jacmel,Cours,277.9216,-0.001599999999996271
O00668,C0350,P055,2025-01-07,1,1771.15,0.09,1771.15,1611.75,Carte,Web,Référencement payant,14.0,0,5.0,Étudiant,Port-au-Prince,Laptop,1611.7465000000002,0.003499999999803549
O00669,C0031,P021,2024-07-21,3,151.84,0.17,455.52,378.08,Mobile Money,Web,Réseaux sociaux,3.0,0,5.0,Professionnel,Saint-Marc,Cours,378.0816,-0.001599999999996271
O00670,C0173,P020,2025-07-02,5,1817.26,0.18,9086.3,7450.77,Virement,Web,Organique,7.0,0,4.0,Étudiant,Port-au-Prince,Laptop,7450.766,0.004000000000814907
O00671,C0327,P009,2025-03-02,4,157.91,0.02,631.64,619.01,Carte,App,Référencement payant,3.0,0,4.0,Professionnel,Port-au-Prince,Cours,619.0072,0.0027999999999792635
O00672,C0127,P054,2024-07-01,2,1341.69,0.06,2683.38,2522.38,Carte,App,Partenariat,3.0,0,5.0,Étudiant,Dakar,Laptop,2522.3772,0.002800000000206637
O00673,C0298,P018,2024-11-06,2,52.97,0.07,105.94,98.52,Mobile Money,Web,Partenariat,1.0,0,4.357446808510638,Étudiant,Les Cayes,Cours,98.5242,-0.004199999999997317
O00674,C0227,P036,2024-03-18,3,130.05,0.03,390.15,378.45,Mobile Money,App,Email,3.0,0,4.0,Étudiant,Jérémie,Accessoire,378.4455,0.004500000000007276
O00675,C0477,P015,2025-10-22,2,215.62,0.17,431.24,357.93,Virement,Web,Organique,3.0,0,4.0,Professionnel,Jacmel,Cloud,357.9292,0.0008000000000265572
O00676,C0144,P054,2025-06-22,5,1341.69,0.1,6708.45,6037.6,Mobile Money,Web,Réseaux sociaux,2.0,0,5.0,Étudiant,Port-au-Prince,Laptop,6037.605,-0.004999999999199645
O00677,C0454,P048,2024-07-24,2,74.61,0.08,149.22,137.28,Cash,Boutique,Référencement payant,5.0,0,5.0,Indépendant,Les Cayes,Cours,137.2824,-0.0023999999999944066
O00678,C0313,P031,2025-04-27,2,165.54,0.05,331.08,314.53,Mobile Money,Web,Réseaux sociaux,3.0,0,5.0,Étudiant,Port-au-Prince,Cours,314.52599999999995,0.004000000000019099
O00679,C0375,P021,2025-04-30,1,151.84,0.05,151.84,144.25,Mobile Money,Web,Référencement payant,2.0,0,4.0,Indépendant,Les Cayes,Cours,144.248,0.0020000000000095497
O00680,C0085,P040,2025-03-11,4,141.14,0.18,564.56,462.94,Virement,App,Réseaux sociaux,1.0,0,3.0,Indépendant,Port-au-Prince,Cloud,462.93919999999997,0.0008000000000265572
O00681,C0010,P030,2024-02-08,1,408.53,0.17,408.53,339.08,Mobile Money,Web,Organique,3.0,0,4.0,Étudiant,Unknown,Cloud,339.07989999999995,0.00010000000003174137
O00682,C0366,P057,2025-09-20,5,55.74,0.22,278.7,217.39,Carte,Web,Email,2.0,0,5.0,Étudiant,Gonaïves,Cours,217.386,0.003999999999990678
O00683,C0241,P041,2025-11-14,5,46.48,0.18,232.4,190.57,Carte,Web,Email,0.0,0,3.0,Étudiant,Port-au-Prince,Livre,190.568,0.001999999999981128
O00684,C0155,P002,2025-11-27,1,1058.14,0.16,1058.14,888.84,Mobile Money,Web,Email,13.0,0,4.0,Étudiant,Gonaïves,Laptop,888.8376000000001,0.002399999999965985
O00685,C0449,P050,2025-12-02,1,24.97,0.12,24.97,21.97,Mobile Money,Web,Organique,3.0,0,5.0,Étudiant,Paris,Livre,21.973599999999998,-0.0035999999999987153
O00686,C0164,P012,2025-10-26,5,74.3,0.25,371.5,278.62,Mobile Money,Web,Partenariat,0.0,0,4.0,Entreprise,Port-au-Prince,Livre,278.625,-0.0049999999999954525
O00687,C0217,P019,2025-06-12,1,121.48,0.16,121.48,102.04,Mobile Money,Web,Réseaux sociaux,2.0,0,4.0,Professionnel,Les Cayes,Cours,102.0432,-0.003199999999992542
O00688,C0363,P027,2024-02-10,3,1016.89,0.01,3050.67,3020.16,Virement,Web,Référencement payant,13.0,0,4.0,Indépendant,Santo Domingo,Laptop,3020.1633,-0.0033000000003085006
O00689,C0482,P013,2024-11-28,5,61.14,0.17,305.7,253.73,Carte,App,Email,3.0,0,4.0,Professionnel,Paris,Livre,253.73099999999997,-0.0009999999999763531
O00690,C0450,P057,2024-06-24,1,55.74,0.18,55.74,45.71,Mobile Money,App,Réseaux sociaux,0.0,0,5.0,Professionnel,Port-au-Prince,Cours,45.70680000000001,0.003199999999992542
O00691,C0327,P059,2024-06-06,4,108.25,0.03,433.0,420.01,Mobile Money,App,Référencement payant,3.0,1,5.0,Professionnel,Port-au-Prince,Cours,420.01,0.0
O00692,C0056,P010,2025-08-16,2,28.28,0.02,56.56,55.43,Carte,App,Email,3.0,0,5.0,Professionnel,Cap-Haïtien,Livre,55.4288,0.0011999999999972033
O00693,C0055,P020,2025-08-03,3,1817.26,0.13,5451.78,4743.05,Mobile Money,App,Réseaux sociaux,11.0,0,4.0,Étudiant,Paris,Laptop,4743.0486,0.0014000000001033186
O00694,C0347,P023,2025-01-08,5,132.18,0.2,660.9,528.72,Mobile Money,Web,Email,2.0,0,4.0,Étudiant,Saint-Marc,Logiciel,528.72,0.0
O00695,C0255,P041,2025-06-10,4,46.48,0.12,185.92,163.61,Virement,Web,Organique,0.0,0,4.0,Professionnel,Port-au-Prince,Livre,163.6096,0.0004000000000132786
O00696,C0067,P036,2024-04-02,2,130.05,0.14,260.1,223.69,Mobile Money,Web,Direct,2.0,0,3.0,Professionnel,Hinche,Accessoire,223.686,0.003999999999990678
O00697,C0348,P041,2024-06-07,5,46.48,0.12,232.4,204.51,Carte,Web,Réseaux sociaux,1.0,0,5.0,Étudiant,Kinshasa,Livre,204.512,-0.0020000000000095497
O00698,C0472,P002,2025-09-07,3,1058.14,0.05,3174.42,3015.7,Mobile Money,Boutique,Organique,15.0,0,4.0,Professionnel,Port-au-Prince,Laptop,3015.699,0.0009999999997489795
O00699,C0033,P031,2024-11-18,1,165.54,0.14,165.54,142.36,Virement,Web,Référencement payant,3.0,0,5.0,Professionnel,Port-au-Prince,Cours,142.3644,-0.004399999999975535
O00700,C0413,P013,2025-01-25,2,61.14,0.22,122.28,95.38,Mobile Money,App,Organique,2.0,0,4.0,Étudiant,Cap-Haïtien,Livre,95.3784,0.001599999999996271
O00701,C0173,P014,2024-11-26,2,120.86,0.08,241.72,222.38,Carte,Web,Direct,2.0,0,4.0,Étudiant,Port-au-Prince,Cours,222.38240000000002,-0.0024000000000228283
O00702,C0199,P047,2024-05-24,4,122.9,0.04,491.6,471.94,Cash,Web,Réseaux sociaux,3.0,0,5.0,Professionnel,Port-au-Prince,Cours,471.936,0.004000000000019099
O00703,C0359,P009,2025-08-13,5,157.91,0.02,789.55,773.76,Carte,Web,Organique,6.0,0,3.0,Étudiant,Gonaïves,Cours,773.7589999999999,0.00100000000009004
O00704,C0124,P002,2025-06-26,1,1058.14,0.14,1058.14,910.0,Carte,Web,Organique,14.0,0,5.0,Étudiant,Paris,Laptop,910.0004000000001,-0.00040000000012696546
